elapsed_s,adapter,phc_ns,delta_ns
900,1,927071249353,0
900,2,904166731361,0
910,0,273529713091,0
910,1,937376452646,0
910,2,914217389669,0
920,0,273629779801,0
920,1,947676495903,0
920,2,924263270411,0
930,0,273729877295,0
930,1,957979491441,0
930,2,934311737553,0
940,0,273829886356,0
940,1,968273479488,0
940,2,944351637440,0
950,0,273929904987,0
950,1,978568381148,0
950,2,954392356080,0
960,0,274030022856,0
960,1,988873374365,0
960,2,964443232484,0
970,0,274130115368,0
970,1,999176189089,0
970,2,974491489577,0
980,0,274230155636,0
980,1,1009473153250,0
980,2,984534126112,0
990,0,274330300919,0
990,1,1019781413933,0
990,2,994588182730,0
1000,0,274430339485,0
1000,1,1030078320064,0
1000,2,1004630312927,0
1010,0,274530344273,0
1010,1,1040373217213,0
1010,2,1014670947062,0
1020,0,274630441426,0
1020,1,1050674893143,0
1020,2,1024718712434,0
1030,0,274730563057,0
1030,1,1060980550017,0
1030,2,1034769431136,0
1040,0,274830648749,0
1040,1,1071282062636,0
1040,2,1044817235170,0
1050,0,274930726580,0
1050,1,1081583172271,0
1050,2,1054863848330,0
1060,0,275030850643,0
1060,1,1091888908986,0
1060,2,1064915119840,0
1070,0,275131146573,0
1070,1,1102212311716,0
1070,2,1074983436473,0
1080,0,275231124648,0
1080,1,1112502941185,0
1080,2,1085020073295,0
1090,0,275331170533,0
1090,1,1122800945941,0
1090,2,1095063952232,0
1100,0,275431278214,0
1100,1,1133105026703,0
1100,2,1105113486968,0
1110,0,275531369534,0
1110,1,1143407410894,0
1110,2,1115161610806,0
1120,0,275631499802,0
1120,1,1153713872017,0
1120,2,1125213887748,0
1130,0,275731746748,0
1130,1,1164032037414,0
1130,2,1135276828455,0
1140,0,275831676786,0
1140,1,1174318013362,0
1140,2,1145309038356,0
1150,0,275931803115,0
1150,1,1184624146025,0
1150,2,1155360651499,0
1160,0,276031915887,0
1160,1,1194928627182,0
1160,2,1165410973378,0
1170,0,276132060306,0
1170,1,1205236648185,0
1170,2,1175463975301,0
1180,0,276232130690,0
1180,1,1215536960601,0
1180,2,1185510211458,0
1190,0,276332223869,0
1190,1,1225839341960,0
1190,2,1195558126018,0
1200,0,276432231783,0
1200,1,1236133599324,0
1200,2,1205597956626,0
1210,0,276532269254,0
1210,1,1246430331631,0
1210,2,1215640889691,0
1220,0,276632418816,0
1220,1,1256738571155,0
1220,2,1225694489042,0
1230,0,276732432261,0
1230,1,1267033123948,0
1230,2,1235734988140,0
1240,0,276832476797,0
1240,1,1277330462385,0
1240,2,1245778060917,0
1250,0,276932551764,0
1250,1,1287631249588,0
1250,2,1255824355991,0
1260,0,277032594627,0
1260,1,1297928845345,0
1260,2,1265867861892,0
1270,0,277132679416,0
1270,1,1308229751097,0
1270,2,1275914344400,0
1280,0,277232689978,0
1280,1,1318524642554,0
1280,2,1285955228066,0
1290,0,277332804626,0
1290,1,1328829222847,0
1290,2,1296005220760,0
1300,0,277432830536,0
1300,1,1339124905712,0
1300,2,1306046648640,0
1310,0,277532880889,0
1310,1,1349423225166,0
1310,2,1316090684749,0
1320,0,277632889145,0
1320,1,1359717215143,0
1320,2,1326130620872,0
1331,0,277733026971,0
1331,1,1370024457642,0
1331,2,1336183434558,0
1341,0,277833146674,0
1341,1,1380329769061,0
1341,2,1346234308521,0
1351,0,277933272004,0
1351,1,1390635395778,0
1351,2,1356285375925,0
1361,0,278033278579,0
1361,1,1400928796477,0
1361,2,1366325184833,0
1371,0,278133364847,0
1371,1,1411231009934,0
1371,2,1376372430053,0
1381,0,278233386074,0
1381,1,1421526569106,0
1381,2,1386413970675,0
1391,0,278333387854,0
1391,1,1431819936881,0
1391,2,1396452733272,0
1401,0,278433391356,0
1401,1,1442113079303,0
1401,2,1406492230424,0
1411,0,278533415595,0
1411,1,1452408389198,0
1411,2,1416533184733,0
1421,0,278633457923,0
1421,1,1462705851704,0
1421,2,1426576378893,0
1431,0,278733663890,0
1431,1,1473019978278,0
1431,2,1436635829139,0
1441,0,278833505920,0
1441,1,1483296742490,0
1441,2,1446658902529,0
1451,0,278933547140,0
1451,1,1493594199995,0
1451,2,1456702228530,0
1461,0,279033613047,0
1461,1,1503894103453,0
1461,2,1466747882646,0
1471,0,279133627927,0
1471,1,1514188405836,0
1471,2,1476787793407,0
1481,0,279233784875,0
1481,1,1524497638207,0
1481,2,1486842624849,0
1491,0,279333938353,0
1491,1,1534806474782,0
1491,2,1496896726314,0
1501,0,279434028561,0
1501,1,1545108542945,0
1501,2,1506944683745,0
1511,0,279534144991,0
1511,1,1555413894910,0
1511,2,1516995524282,0
1521,0,279634190669,0
1521,1,1565711206859,0
1521,2,1527038728995,0
1531,0,279734305995,0
1531,1,1576016400869,0
1531,2,1537089168227,0
1541,0,279834354982,0
1541,1,1586314559113,0
1541,2,1547133261373,0
1551,0,279934429853,0
1551,1,1596615116808,0
1551,2,1557179373255,0
1561,0,280034462944,0
1561,1,1606911439452,0
1561,2,1567221902765,0
1571,0,280134601458,0
1571,1,1617219132378,0
1571,2,1577274457283,0
1581,0,280234720952,0
1581,1,1627524147775,0
1581,2,1587325407479,0
1591,0,280334806989,0
1591,1,1637825964301,0
1591,2,1597373067175,0
1601,0,280434813945,0
1601,1,1648119739677,0
1601,2,1607412311759,0
1611,0,280534973182,0
1611,1,1658429023208,0
1611,2,1617467168387,0
1621,0,280635004365,0
1621,1,1668725338856,0
1621,2,1627509397127,0
1631,0,280735111410,0
1631,1,1679029547870,0
1631,2,1637559229116,0
1641,0,280835225479,0
1641,1,1689334166462,0
1641,2,1647609252489,0
1651,0,280935312566,0
1651,1,1699636264914,0
1651,2,1657657109224,0
1661,0,281035382093,0
1661,1,1709936409672,0
1661,2,1667702984922,0
1671,0,281135425005,0
1671,1,1720233915622,0
1671,2,1677746417499,0
1681,0,281235486270,0
1681,1,1730533150171,0
1681,2,1687791418096,0
1691,0,281335491110,0
1691,1,1740826525159,0
1691,2,1697830846869,0
1701,0,281435648831,0
1701,1,1751136021841,0
1701,2,1707885388672,0
1711,0,281535773455,0
1711,1,1761441932229,0
1711,2,1717937048814,0
1721,0,281635889935,0
1721,1,1771746946315,0
1721,2,1727987058582,0
1731,0,281735976710,0
1731,1,1782048797604,0
1731,2,1738034864656,0
1741,0,281836038853,0
1741,1,1792348179740,0
1741,2,1748079932379,0
1751,0,281936175905,0
1751,1,1802655018998,0
1751,2,1758132350221,0
1761,0,282036209080,0
1761,1,1812951638883,0
1761,2,1768174781927,0
1771,0,282136311624,0
1771,1,1823255491711,0
1771,2,1778223763711,0
1781,0,282236415590,0
1781,1,1833558790037,0
1781,2,1788273273068,0
1791,0,282336423432,0
1791,1,1843852819703,0
1791,2,1798313240755,0
1801,0,282436430816,0
1801,1,1854145854487,0
1801,2,1808351771634,0
1811,0,282536432533,0
1811,1,1864439624343,0
1811,2,1818391731353,0
1821,0,282636563580,0
1821,1,1874745909790,0
1821,2,1828443313753,0
1831,0,282736588373,0
1831,1,1885041633504,0
1831,2,1838485157699,0
1841,0,282836614783,0
1841,1,1895337645600,0
1841,2,1848526296502,0
1851,0,282936735003,0
1851,1,1905643137412,0
1851,2,1858577662396,0
1861,0,283036807471,0
1861,1,1915943607770,0
1861,2,1868623875182,0
1871,0,283136957596,0
1871,1,1926251943530,0
1871,2,1878677329184,0
1881,0,283237073324,0
1881,1,1936557032068,0
1881,2,1888727870637,0
1891,0,283337212805,0
1891,1,1946864267472,0
1891,2,1898780742229,0
1901,0,283437351333,0
1901,1,1957171238013,0
1901,2,1908833441968,0
1911,0,283537452706,0
1911,1,1967475025045,0
1911,2,1918882923650,0
1921,0,283637600440,0
1921,1,1977783098445,0
1921,2,1928936410949,0
1931,0,283737762122,0
1931,1,1988092596972,0
1931,2,1938991301228,0
1941,0,283837881905,0
1941,1,1998398188004,0
1941,2,1949042461425,0
1951,0,283937898193,0
1951,1,2008692927757,0
1951,2,1959083386082,0
1961,0,284037959636,0
1961,1,2018992430425,0
1961,2,1969127827046,0
1971,0,284138090439,0
1971,1,2029298614813,0
1971,2,1979180355350,0
1981,0,284238147898,0
1981,1,2039597762098,0
1981,2,1989225176803,0
1991,0,284338303030,0
1991,1,2049906695002,0
1991,2,1999279316063,0
2001,0,284438301433,0
2001,1,2060199441443,0
2001,2,2009317895500,0
2011,0,284538420779,0
2011,1,2070504764727,0
2011,2,2019368754059,0
2021,0,284638431001,0
2021,1,2080798829729,0
2021,2,2029408786493,0
2031,0,284738448731,0
2031,1,2091093575991,0
2031,2,2039449202178,0
2041,0,284838489871,0
2041,1,2101390581857,0
2041,2,2049491974377,0
2051,0,284938611516,0
2051,1,2111696607862,0
2051,2,2059543266511,0
2061,0,285038723421,0
2061,1,2122000992552,0
2061,2,2069593342473,0
2071,0,285138781313,0
2071,1,2132300150713,0
2071,2,2079638105602,0
2081,0,285238906384,0
2081,1,2142605705093,0
2081,2,2089689653789,0
2091,0,285338943662,0
2091,1,2152902715695,0
2091,2,2099732925756,0
2101,0,285439012527,0
2101,1,2163202724546,0
2101,2,2109778003967,0
2111,0,285539149655,0
2111,1,2173509962750,0
2111,2,2119831131868,0
2121,0,285639302363,0
2121,1,2183818777613,0
2121,2,2129885369271,0
2131,0,285739453627,0
2131,1,2194127168003,0
2131,2,2139939032824,0
2141,0,285839512698,0
2141,1,2204426341823,0
2141,2,2149983868074,0
2151,0,285939555613,0
2151,1,2214723711372,0
2151,2,2160026817940,0
2161,0,286039647665,0
2161,1,2225026225837,0
2161,2,2170074762248,0
2171,0,286139655651,0
2171,1,2235319985628,0
2171,2,2180114682244,0
2181,0,286239674602,0
2181,1,2245615303618,0
2181,2,2190155495782,0
2191,0,286339675238,0
2191,1,2255908333369,0
2191,2,2200194435082,0
2201,0,286439733776,0
2201,1,2266207109151,0
2201,2,2210239442297,0
2211,0,286539769911,0
2211,1,2276504049742,0
2211,2,2220282006133,0
2221,0,286639879484,0
2221,1,2286808271728,0
2221,2,2230331678156,0
2231,0,286739949953,0
2231,1,2297108694366,0
2231,2,2240378138963,0
2241,0,286840105128,0
2241,1,2307417524972,0
2241,2,2250432243271,0
2251,0,286940206356,0
2251,1,2317720366264,0
2251,2,2260481131154,0
2261,0,287040228886,0
2261,1,2328016191696,0
2261,2,2270522183718,0
2271,0,287140291278,0
2271,1,2338315825474,0
2271,2,2280567812262,0
2281,0,287240328047,0
2281,1,2348612504127,0
2281,2,2290609998164,0
2291,0,287340341263,0
2291,1,2358906933912,0
2291,2,2300650319209,0
2301,0,287440456116,0
2301,1,2369212025770,0
2301,2,2310700465348,0
2311,0,287540597593,0
2311,1,2379519422337,0
2311,2,2320754157701,0
2321,0,287640657078,0
2321,1,2389818461119,0
2321,2,2330798339047,0
2331,0,287740684692,0
2331,1,2400114333178,0
2331,2,2340840333371,0
2341,0,287840763987,0
2341,1,2410415996670,0
2341,2,2350886914438,0
2351,0,287940891339,0
2351,1,2420721485182,0
2351,2,2360938415288,0
2361,0,288040888247,0
2361,1,2431014405329,0
2361,2,2370977512483,0
2371,0,288140896431,0
2371,1,2441308109982,0
2371,2,2381017003242,0
2381,0,288240902355,0
2381,1,2451602007997,0
2381,2,2391056311659,0
2391,0,288340959897,0
2391,1,2461900766034,0
2391,2,2401101375366,0
2401,0,288441014788,0
2401,1,2472199439677,0
2401,2,2411145865481,0
2411,0,288541150462,0
2411,1,2482505937637,0
2411,2,2421197591800,0
2421,0,288641219498,0
2421,1,2492806455813,0
2421,2,2431243843393,0
2431,0,288741254575,0
2431,1,2503103473722,0
2431,2,2441286179865,0
2441,0,288841406799,0
2441,1,2513411990856,0
2441,2,2451340260545,0
2451,0,288941415565,0
2451,1,2523705593027,0
2451,2,2461379812357,0
2461,0,289041421765,0
2461,1,2533999385689,0
2461,2,2471419722491,0
2471,0,289141547750,0
2471,1,2544305152489,0
2471,2,2481470879395,0
2481,0,289241680893,0
2481,1,2554612003973,0
2481,2,2491523319709,0
2491,0,289341809770,0
2491,1,2564918465886,0
2491,2,2501575460296,0
2501,0,289441891265,0
2501,1,2575219462612,0
2501,2,2511622363786,0
2511,0,289541969775,0
2511,1,2585521146368,0
2511,2,2521669144398,0
2521,0,289642054785,0
2521,1,2595822455696,0
2521,2,2531716310156,0
2531,0,289742203240,0
2531,1,2606130830296,0
2531,2,2541770172788,0
2541,0,289842228587,0
2541,1,2616426390951,0
2541,2,2551811990231,0
2551,0,289942327921,0
2551,1,2626729478648,0
2551,2,2561860247453,0
2561,0,290042406642,0
2561,1,2637030978112,0
2561,2,2571907737079,0
2571,0,290142474205,0
2571,1,2647330925896,0
2571,2,2581952794216,0
2581,0,290242546690,0
2581,1,2657631237568,0
2581,2,2591999070465,0
2591,0,290342645150,0
2591,1,2667934431699,0
2591,2,2602047823054,0
2601,0,290442806176,0
2601,1,2678243676561,0
2601,2,2612102513965,0
2611,0,290542915733,0
2611,1,2688548310199,0
2611,2,2622152752447,0
2622,0,290643058499,0
2622,1,2698855709216,0
2622,2,2632206101240,0
2632,0,290743150147,0
2632,1,2709158407111,0
2632,2,2642253958955,0
2642,0,290843244638,0
2642,1,2719461190314,0
2642,2,2652303213609,0
2652,0,290943401193,0
2652,1,2729770382713,0
2652,2,2662357207086,0
2662,0,291043457267,0
2662,1,2740069368294,0
2662,2,2672401895075,0
2672,0,291143455418,0
2672,1,2750361928178,0
2672,2,2682440663214,0
2682,0,291243482636,0
2682,1,2760657770007,0
2682,2,2692481791351,0
2692,0,291343548579,0
2692,1,2770957553598,0
2692,2,2702527215131,0
2702,0,291443596304,0
2702,1,2781255772342,0
2702,2,2712571402661,0
2712,0,291543643550,0
2712,1,2791553573273,0
2712,2,2722614577980,0
2722,0,291643672737,0
2722,1,2801849503203,0
2722,2,2732656850619,0
2732,0,291743822348,0
2732,1,2812158195282,0
2732,2,2742710280640,0
2742,0,291843859006,0
2742,1,2822455336363,0
2742,2,2752753020633,0
2752,0,291944017325,0
2752,1,2832764296394,0
2752,2,2762807599653,0
2762,0,292044041123,0
2762,1,2843059592080,0
2762,2,2772848857222,0
2772,0,292144153036,0
2772,1,2853363900974,0
2772,2,2782899083545,0
2782,0,292244271037,0
2782,1,2863669739565,0
2782,2,2792949759570,0
2792,0,292344422057,0
2792,1,2873977772392,0
2792,2,2803003946455,0
2802,0,292444581112,0
2802,1,2884287705918,0
2802,2,2813058582930,0
2812,0,292544722297,0
2812,1,2894594656610,0
2812,2,2823111813262,0
2822,0,292644789028,0
2822,1,2904894388490,0
2822,2,2833157665461,0
2832,0,292744820219,0
2832,1,2915190742417,0
2832,2,2843199459695,0
2842,0,292844957055,0
2842,1,2925498090850,0
2842,2,2853252565140,0
2852,0,292945095301,0
2852,1,2935805207073,0
2852,2,2863304606301,0
2862,0,293045101134,0
2862,1,2946098904565,0
2862,2,2873344554503,0
2872,0,293145105616,0
2872,1,2956392212960,0
2872,2,2883383568479,0
2882,0,293245211516,0
2882,1,2966696208783,0
2882,2,2893433269799,0
2892,0,293345278251,0
2892,1,2976995916842,0
2892,2,2903478549723,0
2902,0,293445388579,0
2902,1,2987300390687,0
2902,2,2913528416358,0
2912,0,293545516085,0
2912,1,2997606471665,0
2912,2,2923580191797,0
2922,0,293645675521,0
2922,1,3007916374473,0
2922,2,2933635724897,0
2932,0,293745834113,0
2932,1,3018225425676,0
2932,2,2943690219717,0
2942,0,293845897614,0
2942,1,3028524661925,0
2942,2,2953735540649,0
2952,0,293946023179,0
2952,1,3038830822618,0
2952,2,2963787051635,0
2962,0,294046035592,0
2962,1,3049125092359,0
2962,2,2973826855162,0
2972,0,294146125488,0
2972,1,3059427413759,0
2972,2,2983874621079,0
2982,0,294246239798,0
2982,1,3069732297471,0
2982,2,2993924932983,0
2992,0,294346260205,0
2992,1,3080027283670,0
2992,2,3003966066711,0
3002,0,294446280652,0
3002,1,3090322579349,0
3002,2,3014007415467,0
3012,0,294546315038,0
3012,1,3100619322920,0
3012,2,3024049320306,0
3022,0,294646342280,0
3022,1,3110914863358,0
3022,2,3034091122041,0
3032,0,294746389499,0
3032,1,3121212536472,0
3032,2,3044134413138,0
3042,0,294846469774,0
3042,1,3131513635732,0
3042,2,3054181190939,0
3052,0,294946497489,0
3052,1,3141809812358,0
3052,2,3064223170357,0
3062,0,295046650016,0
3062,1,3152118716817,0
3062,2,3074277277942,0
3072,0,295146742563,0
3072,1,3162421243391,0
3072,2,3084325467315,0
3082,0,295246750112,0
3082,1,3172714786966,0
3082,2,3094365098749,0
3092,0,295346888525,0
3092,1,3183022203118,0
3092,2,3104417803564,0
3102,0,295446903682,0
3102,1,3193316369034,0
3102,2,3114458310292,0
3112,0,295546969868,0
3112,1,3203616520418,0
3112,2,3124503882810,0
3122,0,295647063860,0
3122,1,3213919151970,0
3122,2,3134551961770,0
3132,0,295747188623,0
3132,1,3224224855827,0
3132,2,3144603525280,0
3142,0,295847330526,0
3142,1,3234532594964,0
3142,2,3154656743966,0
3152,0,295947324536,0
3152,1,3244825080751,0
3152,2,3164695111667,0
3162,0,296047347607,0
3162,1,3255120389717,0
3162,2,3174735946616,0
3172,0,296147349487,0
3172,1,3265413716880,0
3172,2,3184775375517,0
3182,0,296247449347,0
3182,1,3275717140934,0
3182,2,3194824466366,0
3192,0,296347448471,0
3192,1,3286010074830,0
3192,2,3204862882736,0
3202,0,296447521823,0
3202,1,3296310323538,0
3202,2,3214908987309,0
3212,0,296547546932,0
3212,1,3306606407985,0
3212,2,3224950808527,0
3222,0,296647577405,0
3222,1,3316902088136,0
3222,2,3234992800988,0
3232,0,296747586607,0
3232,1,3327195954111,0
3232,2,3245032084155,0
3242,0,296847711904,0
3242,1,3337501987553,0
3242,2,3255084053484,0
3252,0,296947835896,0
3252,1,3347808117970,0
3252,2,3265134980517,0
3262,0,297047867146,0
3262,1,3358103804202,0
3262,2,3275176869407,0
3272,0,297147878796,0
3272,1,3368398168764,0
3272,2,3285217084247,0
3282,0,297247946044,0
3282,1,3378698069606,0
3282,2,3295262640607,0
3292,0,297347947068,0
3292,1,3388991532695,0
3292,2,3305301841742,0
3302,0,297448019616,0
3302,1,3399292485515,0
3302,2,3315347912230,0
3312,0,297548171455,0
3312,1,3409600479569,0
3312,2,3325402047025,0
3322,0,297648251643,0
3322,1,3419902075032,0
3322,2,3335448988455,0
3332,0,297748270493,0
3332,1,3430196628695,0
3332,2,3345489759057,0
3342,0,297848282654,0
3342,1,3440491189374,0
3342,2,3355530250782,0
3352,0,297948317864,0
3352,1,3450787530100,0
3352,2,3365572144378,0
3362,0,298048404824,0
3362,1,3461089517118,0
3362,2,3375619941730,0
3372,0,298148564822,0
3372,1,3471399362766,0
3372,2,3385674779131,0
3382,0,298248718709,0
3382,1,3481708030346,0
3382,2,3395729082534,0
3392,0,298348809255,0
3392,1,3492010267886,0
3392,2,3405776966511,0
3402,0,298448809441,0
3402,1,3502303519510,0
3402,2,3415815609009,0
3412,0,298548876475,0
3412,1,3512603447301,0
3412,2,3425862227887,0
3422,0,298648947604,0
3422,1,3522903525914,0
3422,2,3435907630497,0
3432,0,298749031322,0
3432,1,3533205040120,0
3432,2,3445954825215,0
3442,0,298849202996,0
3442,1,3543515664405,0
3442,2,3456010851514,0
3452,0,298949222242,0
3452,1,3553811131365,0
3452,2,3466052522179,0
3462,0,299049385189,0
3462,1,3564120405528,0
3462,2,3476107246066,0
3472,0,299149406284,0
3472,1,3574416014588,0
3472,2,3486148633372,0
3482,0,299249436691,0
3482,1,3584711913003,0
3482,2,3496190015281,0
3492,0,299349505096,0
3492,1,3595011938349,0
3492,2,3506235584443,0
3502,0,299449635998,0
3502,1,3605318575200,0
3502,2,3516288205203,0
3512,0,299549778219,0
3512,1,3615626152205,0
3512,2,3526341183883,0
3522,0,299649806057,0
3522,1,3625922037584,0
3522,2,3536382553183,0
3532,0,299749849465,0
3532,1,3636219704519,0
3532,2,3546426182316,0
3542,0,299850002163,0
3542,1,3646528486675,0
3542,2,3556480484386,0
3552,0,299950105087,0
3552,1,3656831948252,0
3552,2,3566529939966,0
3562,0,300050145562,0
3562,1,3667129180939,0
3562,2,3576572485587,0
3572,0,300150295064,0
3572,1,3677437585434,0
3572,2,3586626053135,0
3582,0,300250329912,0
3582,1,3687734195279,0
3582,2,3596668783410,0
3592,0,300350372893,0
3592,1,3698031650367,0
3592,2,3606712091550,0
3602,0,300450378703,0
3602,1,3708325078193,0
3602,2,3616751152573,0
3612,0,300550388327,0
3612,1,3718619171436,0
3612,2,3626791124772,0
3622,0,300650488027,0
3622,1,3728922404480,0
3622,2,3636840008736,0
3632,0,300750580767,0
3632,1,3739225161016,0
3632,2,3646888374476,0
3642,0,300850718293,0
3642,1,3749532308233,0
3642,2,3656940741352,0
3652,0,300950734911,0
3652,1,3759827099613,0
3652,2,3666981322641,0
3662,0,301050876939,0
3662,1,3770134541160,0
3662,2,3677034325994,0
3672,0,301150870705,0
3672,1,3780427033890,0
3672,2,3687073207325,0
3682,0,301250990605,0
3682,1,3790732039129,0
3682,2,3697123403884,0
3692,0,301350985911,0
3692,1,3801024753516,0
3692,2,3707162008731,0
3702,0,301451088315,0
3702,1,3811328331758,0
3702,2,3717211372530,0
3712,0,301551091913,0
3712,1,3821621508488,0
3712,2,3727250289440,0
3722,0,301651236882,0
3722,1,3831929448175,0
3722,2,3737304201448,0
3732,0,301751348336,0
3732,1,3842234142333,0
3732,2,3747354328264,0
3742,0,301851433542,0
3742,1,3852535886943,0
3742,2,3757401431844,0
3752,0,301951428066,0
3752,1,3862828513697,0
3752,2,3767439989162,0
3762,0,302051443793,0
3762,1,3873123008039,0
3762,2,3777480071615,0
3772,0,302151491501,0
3772,1,3883420844326,0
3772,2,3787524423480,0
3782,0,302251572403,0
3782,1,3893722508405,0
3782,2,3797571144596,0
3792,0,302351705885,0
3792,1,3904028924877,0
3792,2,3807623046736,0
3802,0,302451826257,0
