elapsed_s,adapter,phc_ns,delta_ns
500,5,1043959147547,0
510,0,1333764640118,0
510,1,1333748996979,0
510,2,1333725007188,0
510,3,1333709427355,0
510,4,1333696162416,0
510,5,1054260661543,0
520,0,1344060389399,0
520,1,1344052586202,0
520,2,1344028695566,0
520,3,1344013196246,0
520,4,1343999990501,0
520,5,1064564603210,0
530,0,1354370721811,0
530,1,1354355030564,0
530,2,1354330988830,0
530,3,1354315362635,0
530,4,1354302178734,0
530,5,1074866763907,0
540,0,1364679259702,0
540,1,1364664327585,0
540,2,1364640122863,0
540,3,1364624234960,0
540,4,1364610798699,0
540,5,1085175107270,0
550,0,1374976272762,0
550,1,1374968477134,0
550,2,1374944336351,0
550,3,1374928573511,0
550,4,1374915468213,0
550,5,1095479924278,0
560,0,1385294385189,0
560,1,1385276498579,0
560,2,1385252415969,0
560,3,1385236867790,0
560,4,1385223779817,0
560,5,1105788092116,0
570,0,1395600257271,0
570,1,1395583893579,0
570,2,1395558419537,0
570,3,1395542924367,0
570,4,1395528614551,0
570,5,1116094077002,0
580,0,1405907618977,0
580,1,1405890290684,0
580,2,1405866046997,0
580,3,1405850521320,0
580,4,1405837478959,0
580,5,1126401851534,0
590,0,1416209873085,0
590,1,1416194501688,0
590,2,1416168850219,0
590,3,1416153396847,0
590,4,1416140703037,0
590,5,1136704931912,0
600,0,1426506166658,0
600,1,1426487954941,0
600,2,1426463875099,0
600,3,1426447668848,0
600,4,1426434904314,0
600,5,1146999202549,0
610,0,1436798947671,0
610,1,1436781989345,0
610,2,1436757660396,0
610,3,1436742158118,0
610,4,1436729311280,0
610,5,1157293504991,0
620,0,1447096063852,0
620,1,1447080359450,0
620,2,1447054224854,0
620,3,1447038797146,0
620,4,1447025856694,0
620,5,1167588207888,0
630,0,1457388569948,0
630,1,1457374504595,0
630,2,1457349151646,0
630,3,1457332739311,0
630,4,1457319693294,0
630,5,1177882780042,0
640,0,1467683794015,0
640,1,1467667295272,0
640,2,1467642649984,0
640,3,1467627013948,0
640,4,1467613863545,0
640,5,1188177826792,0
650,0,1477987938300,0
650,1,1477972420779,0
650,2,1477947646455,0
650,3,1477932129771,0
650,4,1477919122330,0
650,5,1198483079036,0
660,0,1488281784367,0
660,1,1488266673591,0
660,2,1488241694251,0
660,3,1488226093036,0
660,4,1488213110660,0
660,5,1208777009640,0
670,0,1498590828916,0
670,1,1498575027210,0
670,2,1498550020203,0
670,3,1498534407453,0
670,4,1498521611299,0
670,5,1219085685981,0
680,0,1508900225356,0
680,1,1508884617909,0
680,2,1508859621501,0
680,3,1508844007440,0
680,4,1508831056895,0
680,5,1229394767545,0
690,0,1519199589916,0
690,1,1519184211589,0
690,2,1519159067364,0
690,3,1519143527255,0
690,4,1519130653072,0
690,5,1239694649876,0
700,0,1529489530426,0
700,1,1529482864950,0
700,2,1529457814873,0
700,3,1529442383892,0
700,4,1529429647059,0
700,5,1249993525301,0
710,0,1539795703780,0
710,1,1539780765623,0
710,2,1539755515425,0
710,3,1539739853730,0
710,4,1539727091910,0
710,5,1260290774056,0
720,0,1550104253324,0
720,1,1550089106666,0
720,2,1550062285811,0
720,3,1550046943899,0
720,4,1550032858447,0
720,5,1270597637497,0
730,0,1560403288180,0
730,1,1560396547752,0
730,2,1560371036603,0
730,3,1560355404703,0
730,4,1560342414436,0
730,5,1280905991524,0
740,0,1570721612692,0
740,1,1570705084233,0
740,2,1570678791748,0
740,3,1570663913412,0
740,4,1570651243014,0
740,5,1291214902426,0
750,0,1581022968502,0
750,1,1581005926403,0
750,2,1580980523105,0
750,3,1580964965999,0
750,4,1580953182048,0
750,5,1301515598353,0
760,0,1591327619960,0
760,1,1591311755310,0
760,2,1591286148280,0
760,3,1591270716522,0
760,4,1591257415911,0
760,5,1311821191638,0
770,0,1601617895041,0
770,1,1601611359069,0
770,2,1601585718483,0
770,3,1601570208563,0
770,4,1601557492857,0
770,5,1322120992805,0
780,0,1611927470905,0
780,1,1611921077816,0
780,2,1611895492387,0
780,3,1611879508576,0
780,4,1611866995929,0
780,5,1332429992256,0
790,0,1622245242811,0
790,1,1622228940877,0
790,2,1622203121598,0
790,3,1622187485179,0
790,4,1622174624580,0
790,5,1342738012185,0
800,0,1632541070754,0
800,1,1632525351411,0
800,2,1632497853519,0
800,3,1632482537338,0
800,4,1632469997511,0
800,5,1353031574047,0
810,0,1642828764925,0
810,1,1642824027670,0
810,2,1642796746842,0
810,3,1642781302212,0
810,4,1642768544246,0
810,5,1363330579582,0
820,0,1653137835403,0
820,1,1653123276916,0
820,2,1653097224894,0
820,3,1653081603152,0
820,4,1653068898901,0
820,5,1373632037189,0
830,0,1663434726759,0
830,1,1663428701706,0
830,2,1663402738168,0
830,3,1663387678886,0
830,4,1663374273264,0
830,5,1383938016014,0
840,0,1673744160603,0
840,1,1673727136665,0
840,2,1673701165689,0
840,3,1673685568084,0
840,4,1673672818385,0
840,5,1394235885199,0
850,0,1684045172229,0
850,1,1684030604816,0
850,2,1684002918969,0
850,3,1683987590661,0
850,4,1683975013298,0
850,5,1404536578748,0
860,0,1694347148516,0
860,1,1694333356399,0
860,2,1694305877966,0
860,3,1694290472030,0
860,4,1694277872547,0
860,5,1414839599714,0
870,0,1704649163886,0
870,1,1704633025994,0
870,2,1704606825476,0
870,3,1704591625473,0
870,4,1704579153213,0
870,5,1425142205607,0
880,0,1714952742951,0
880,1,1714937248130,0
880,2,1714909238033,0
880,3,1714894025026,0
880,4,1714881626876,0
880,5,1435442854730,0
890,0,1725250213790,0
890,1,1725235158599,0
890,2,1725207158179,0
890,3,1725191873493,0
890,4,1725179415614,0
890,5,1445740798808,0
900,0,1735550542312,0
900,1,1735537565543,0
900,2,1735509317651,0
900,3,1735494023150,0
900,4,1735481567504,0
900,5,1456042626751,0
910,0,1745846766223,0
910,1,1745833314278,0
910,2,1745806535780,0
910,3,1745790903109,0
910,4,1745778193594,0
910,5,1466340901132,0
920,0,1756148591682,0
920,1,1756134513556,0
920,2,1756108068398,0
920,3,1756092822829,0
920,4,1756080504375,0
920,5,1476643349848,0
930,0,1766448155007,0
930,1,1766431916694,0
930,2,1766405353819,0
930,3,1766389997876,0
930,4,1766377547421,0
930,5,1486940394667,0
940,0,1776755710280,0
940,1,1776741389332,0
940,2,1776713090301,0
940,3,1776697929354,0
940,4,1776685607442,0
940,5,1497246627809,0
950,0,1787052564028,0
950,1,1787039102847,0
950,2,1787012116165,0
950,3,1786996778305,0
950,4,1786983847713,0
950,5,1507546654110,0
960,0,1797347258782,0
960,1,1797335011803,0
960,2,1797308143307,0
960,3,1797292635792,0
960,4,1797280053614,0
960,5,1517842573671,0
970,0,1807657733603,0
970,1,1807643354770,0
970,2,1807616484456,0
970,3,1807601099126,0
970,4,1807588884622,0
970,5,1528151671171,0
980,0,1817964832612,0
980,1,1817950889194,0
980,2,1817924047746,0
980,3,1817908811649,0
980,4,1817896584695,0
980,5,1538459397410,0
990,0,1828260864873,0
990,1,1828255794356,0
990,2,1828228740323,0
990,3,1828213520681,0
990,4,1828201344807,0
990,5,1548763964731,0
1000,0,1838567215641,0
1000,1,1838562123346,0
1000,2,1838534890924,0
1000,3,1838519574433,0
1000,4,1838507570255,0
1000,5,1559069552918,0
1010,0,1848870753232,0
1010,1,1848865641800,0
1010,2,1848838427387,0
1010,3,1848822957553,0
1010,4,1848810692516,0
1010,5,1569373259234,0
1020,0,1859164237888,0
1020,1,1859159201198,0
1020,2,1859131894514,0
1020,3,1859116647897,0
1020,4,1859104350543,0
1020,5,1579666752718,0
1030,0,1869457982079,0
1030,1,1869453151248,0
1030,2,1869425806403,0
1030,3,1869410467851,0
1030,4,1869398283611,0
1030,5,1589960646241,0
1040,0,1879773284622,0
1040,1,1879760372081,0
1040,2,1879732958851,0
1040,3,1879717723176,0
1040,4,1879705417324,0
1040,5,1600267747273,0
1050,0,1890064065399,0
1050,1,1890059090928,0
1050,2,1890031547858,0
1050,3,1890016100665,0
1050,4,1890003748720,0
1050,5,1610566035251,0
1060,0,1900375469657,0
1060,1,1900361426181,0
1060,2,1900334478588,0
1060,3,1900318400820,0
1060,4,1900306156989,0
1060,5,1620867633152,0
1070,0,1910677502339,0
1070,1,1910665292085,0
1070,2,1910637569934,0
1070,3,1910622165310,0
1070,4,1910609832534,0
1070,5,1631172030878,0
1080,0,1920977948139,0
1080,1,1920974893456,0
1080,2,1920945744940,0
1080,3,1920930515029,0
1080,4,1920918428475,0
1080,5,1641479169433,0
1090,0,1931291455818,0
1090,1,1931277127268,0
1090,2,1931249435736,0
1090,3,1931234068475,0
1090,4,1931222292495,0
1090,5,1651783939294,0
1100,0,1941597963725,0
1100,1,1941583396490,0
1100,2,1941554241004,0
1100,3,1941539108687,0
1100,4,1941525739876,0
1100,5,1662089397839,0
1110,0,1951890222408,0
1110,1,1951875638658,0
1110,2,1951847826766,0
1110,3,1951832421226,0
1110,4,1951820274791,0
1110,5,1672382326807,0
1120,0,1962181108698,0
1120,1,1962176944752,0
1120,2,1962149275888,0
1120,3,1962134166100,0
1120,4,1962122167746,0
1120,5,1682684413724,0
1130,0,1972488403910,0
1130,1,1972475251301,0
1130,2,1972446136632,0
1130,3,1972430924639,0
1130,4,1972417723420,0
1130,5,1692980907788,0
1140,0,1982772913625,0
1140,1,1982768606731,0
1140,2,1982740645750,0
1140,3,1982725534928,0
1140,4,1982713564011,0
1140,5,1703275669385,0
1150,0,1993086492120,0
1150,1,1993073758864,0
1150,2,1993044525344,0
1150,3,1993029335821,0
1150,4,1993016238197,0
1150,5,1713579276131,0
1160,0,2003372465300,0
1160,1,2003368306401,0
1160,2,2003340142717,0
1160,3,2003325030840,0
1160,4,2003312890973,0
1160,5,1723874726063,0
1170,0,2013676709202,0
1170,1,2013664412309,0
1170,2,2013634780910,0
1170,3,2013619630240,0
1170,4,2013607647307,0
1170,5,1734168036309,0
1180,0,2023968577952,0
1180,1,2023956538696,0
1180,2,2023928281693,0
1180,3,2023913031894,0
1180,4,2023901014970,0
1180,5,1744462694641,0
1190,0,2034280260781,0
1190,1,2034265806146,0
1190,2,2034237441359,0
1190,3,2034222438189,0
1190,4,2034210579707,0
1190,5,1754772390272,0
1200,0,2044572526480,0
1200,1,2044561196336,0
1200,2,2044531182085,0
1200,3,2044516284138,0
1200,4,2044504385004,0
1200,5,1765065173610,0
1210,0,2054867666622,0
1210,1,2054863585382,0
1210,2,2054834879323,0
1210,3,2054819507754,0
1210,4,2054807385752,0
1210,5,1775368912679,0
1220,0,2065180351239,0
1220,1,2065167652430,0
1220,2,2065137767504,0
1220,3,2065122643639,0
1220,4,2065109700907,0
1220,5,1785672139912,0
1230,0,2075473750449,0
1230,1,2075478242327,0
1230,2,2075441039624,0
1230,3,2075425877505,0
1230,4,2075414008088,0
1230,5,1795975569862,0
1240,0,2085792020186,0
1240,1,2085778961159,0
1240,2,2085750318234,0
1240,3,2085734852339,0
1240,4,2085723023323,0
1240,5,1806284573898,0
1250,0,2096088276546,0
1250,1,2096077182011,0
1250,2,2096048200903,0
1250,3,2096032845099,0
1250,4,2096020934061,0
1250,5,1816582448478,0
1260,0,2106385534200,0
1260,1,2106374187100,0
1260,2,2106345259819,0
1260,3,2106330295345,0
1260,4,2106317834403,0
1260,5,1826879763160,0
1270,0,2116674682595,0
1270,1,2116671119977,0
1270,2,2116642347265,0
1270,3,2116627108704,0
1270,4,2116615356354,0
1270,5,1837176891903,0
1280,0,2126972492374,0
1280,1,2126969097091,0
1280,2,2126940091623,0
1280,3,2126924782497,0
1280,4,2126913056681,0
1280,5,1847474385099,0
1290,0,2137286578969,0
1290,1,2137269845178,0
1290,2,2137240750759,0
1290,3,2137225678658,0
1290,4,2137213961906,0
1290,5,1857775424275,0
1300,0,2147579493273,0
1300,1,2147566896221,0
1300,2,2147536964531,0
1300,3,2147520626570,0
1300,4,2147509048452,0
1300,5,1868069144540,0
1310,0,2157873873646,0
1310,1,2157861504574,0
1310,2,2157831122667,0
1310,3,2157815219771,0
1310,4,2157803869659,0
1310,5,1878365851894,0
1320,0,2168177183861,0
1320,1,2168163761883,0
1320,2,2168134574258,0
1320,3,2168119480220,0
1320,4,2168107883532,0
1320,5,1888669111188,0
1331,0,2178478040339,0
1331,1,2178466912418,0
1331,2,2178437567984,0
1331,3,2178422442274,0
1331,4,2178410765317,0
1331,5,1898971889549,0
1341,0,2188785543538,0
1341,1,2188775140479,0
1341,2,2188745559600,0
1341,3,2188730195785,0
1341,4,2188718455186,0
1341,5,1909279508129,0
1351,0,2199075325849,0
1351,1,2199081759715,0
1351,2,2199042594003,0
1351,3,2199027526593,0
1351,4,2199016125672,0
1351,5,1919576778075,0
1361,0,2209379612648,0
1361,1,2209367180073,0
1361,2,2209335970052,0
1361,3,2209321003180,0
1361,4,2209309522300,0
1361,5,1929868910897,0
1371,0,2219677001387,0
1371,1,2219665521206,0
1371,2,2219634476175,0
1371,3,2219619516833,0
1371,4,2219606656583,0
1371,5,1940168739125,0
1381,0,2229971100394,0
1381,1,2229969983799,0
1381,2,2229938753193,0
1381,3,2229923809864,0
1381,4,2229912345980,0
1381,5,1950471679835,0
1391,0,2240287478194,0
1391,1,2240274734273,0
1391,2,2240245106689,0
1391,3,2240230099560,0
1391,4,2240218568286,0
1391,5,1960779509616,0
1401,0,2250571414783,0
1401,1,2250568832503,0
1401,2,2250539250569,0
1401,3,2250524308097,0
1401,4,2250512912862,0
1401,5,1971073941516,0
1411,0,2260870951824,0
1411,1,2260869176434,0
1411,2,2260838185078,0
1411,3,2260822977196,0
1411,4,2260811388795,0
1411,5,1981371378679,0
1421,0,2271182846468,0
1421,1,2271172085227,0
1421,2,2271140711750,0
1421,3,2271125741743,0
1421,4,2271114307080,0
1421,5,1991673637800,0
1431,0,2281491411697,0
1431,1,2281477780171,0
1431,2,2281447812868,0
1431,3,2281432776353,0
1431,4,2281421422250,0
1431,5,2001982160764,0
1441,0,2291789723806,0
1441,1,2291789026802,0
1441,2,2291757263570,0
1441,3,2291742386182,0
1441,4,2291731053297,0
1441,5,2012290183151,0
1451,0,2302087583636,0
1451,1,2302084870746,0
1451,2,2302054544537,0
1451,3,2302039742293,0
1451,4,2302028205597,0
1451,5,2022588898888,0
1461,0,2312400692930,0
1461,1,2312391164671,0
1461,2,2312359803651,0
1461,3,2312344725806,0
1461,4,2312333249004,0
1461,5,2032892699241,0
1471,0,2322698369206,0
1471,1,2322685456771,0
1471,2,2322655209539,0
1471,3,2322640256158,0
1471,4,2322628895816,0
1471,5,2043189515328,0
1481,0,2332982838579,0
1481,1,2332981724679,0
1481,2,2332950030734,0
1481,3,2332935052228,0
1481,4,2332923694297,0
1481,5,2053482975775,0
1491,0,2343288883418,0
1491,1,2343288008585,0
1491,2,2343256380080,0
1491,3,2343241418998,0
1491,4,2343228917464,0
1491,5,2063790851656,0
1501,0,2353593589156,0
1501,1,2353591300066,0
1501,2,2353560635720,0
1501,3,2353545447666,0
1501,4,2353534298638,0
1501,5,2074094230257,0
1511,0,2363897977476,0
1511,1,2363895770584,0
1511,2,2363865088347,0
1511,3,2363850048150,0
1511,4,2363838963560,0
1511,5,2084398860225,0
1521,0,2374197244600,0
1521,1,2374195111193,0
1521,2,2374164688391,0
1521,3,2374149770853,0
1521,4,2374138620408,0
1521,5,2094699153030,0
1531,0,2384499593575,0
1531,1,2384496855217,0
1531,2,2384466613288,0
1531,3,2384451687298,0
1531,4,2384440489575,0
1531,5,2105000782136,0
1541,0,2394792350280,0
1541,1,2394790519449,0
1541,2,2394759885933,0
1541,3,2394745007261,0
1541,4,2394733854412,0
1541,5,2115294304901,0
1551,0,2405099369956,0
1551,1,2405097619823,0
1551,2,2405067382716,0
1551,3,2405051640113,0
1551,4,2405041016906,0
1551,5,2125601542921,0
1561,0,2415406687065,0
1561,1,2415406511752,0
1561,2,2415374092741,0
1561,3,2415359189418,0
1561,4,2415348000878,0
1561,5,2135906801469,0
1571,0,2425703945161,0
1571,1,2425702302950,0
1571,2,2425671415439,0
1571,3,2425656522743,0
1571,4,2425645274217,0
1571,5,2146205446964,0
1581,0,2436013072376,0
1581,1,2436012977912,0
1581,2,2435980490271,0
1581,3,2435965655175,0
1581,4,2435954511325,0
1581,5,2156513167248,0
1591,0,2446317719229,0
1591,1,2446317607222,0
1591,2,2446285187004,0
1591,3,2446270374471,0
1591,4,2446257919412,0
1591,5,2166819583918,0
1601,0,2456614385035,0
1601,1,2456612988235,0
1601,2,2456582033038,0
1601,3,2456567243521,0
1601,4,2456556248654,0
1601,5,2177116542341,0
1611,0,2466918070126,0
1611,1,2466916514402,0
1611,2,2466886427636,0
1611,3,2466870356942,0
1611,4,2466858508526,0
1611,5,2187420028865,0
1621,0,2477220622845,0
1621,1,2477219173365,0
1621,2,2477188065094,0
1621,3,2477173300906,0
1621,4,2477162341480,0
1621,5,2197722487166,0
1631,0,2487527169329,0
1631,1,2487525816737,0
1631,2,2487494544748,0
1631,3,2487479686767,0
1631,4,2487468730963,0
1631,5,2208028877861,0
1641,0,2497821363841,0
1641,1,2497819945138,0
1641,2,2497788637075,0
1641,3,2497773840634,0
1641,4,2497762930476,0
1641,5,2218323120100,0
1651,0,2508117752064,0
1651,1,2508116612650,0
1651,2,2508085231519,0
1651,3,2508070423985,0
1651,4,2508059534215,0
1651,5,2228619601680,0
1661,0,2518417632241,0
1661,1,2518418056871,0
1661,2,2518385156320,0
1661,3,2518370431868,0
1661,4,2518358056049,0
1661,5,2238919583193,0
1671,0,2528716384500,0
1671,1,2528715323794,0
1671,2,2528683765617,0
1671,3,2528668992173,0
1671,4,2528658190596,0
1671,5,2249218159085,0
1681,0,2539020740119,0
1681,1,2539019869627,0
1681,2,2538988034222,0
1681,3,2538973958164,0
1681,4,2538961815813,0
1681,5,2259521696629,0
1691,0,2549322798967,0
1691,1,2549321797575,0
1691,2,2549290099248,0
1691,3,2549275248442,0
1691,4,2549264451799,0
1691,5,2269824244427,0
1701,0,2559629586698,0
1701,1,2559628569127,0
1701,2,2559596845886,0
1701,3,2559582027569,0
1701,4,2559571205597,0
1701,5,2280131076973,0
1711,0,2569937108895,0
1711,1,2569938481032,0
1711,2,2569904675035,0
1711,3,2569889973277,0
1711,4,2569879269986,0
1711,5,2290437045331,0
1721,0,2580232022189,0
1721,1,2580231208205,0
1721,2,2580199432443,0
1721,3,2580184712233,0
1721,4,2580173926407,0
1721,5,2300733587279,0
1731,0,2590529912678,0
1731,1,2590529186782,0
1731,2,2590497065433,0
1731,3,2590482218559,0
1731,4,2590471299639,0
1731,5,2311030814446,0
1741,0,2600838298444,0
1741,1,2600839687537,0
1741,2,2600805773380,0
1741,3,2600791139968,0
1741,4,2600778830775,0
1741,5,2321339660270,0
1751,0,2611138895321,0
1751,1,2611139369720,0
1751,2,2611105925397,0
1751,3,2611091056672,0
1751,4,2611080202138,0
1751,5,2331638439722,0
1761,0,2621451979069,0
1761,1,2621443055121,0
1761,2,2621410905841,0
1761,3,2621396167470,0
1761,4,2621385399298,0
1761,5,2341944889415,0
1771,0,2631753600329,0
1771,1,2631742291522,0
1771,2,2631708218711,0
1771,3,2631693595509,0
1771,4,2631682909325,0
1771,5,2352240236239,0
1781,0,2642050932428,0
1781,1,2642040031308,0
1781,2,2642007720944,0
1781,3,2641992839334,0
1781,4,2641982103513,0
1781,5,2362541610093,0
1791,0,2652352770884,0
1791,1,2652345413134,0
1791,2,2652312268760,0
1791,3,2652296343327,0
1791,4,2652286551634,0
1791,5,2372845708279,0
1801,0,2662660811004,0
1801,1,2662648087709,0
1801,2,2662614084746,0
1801,3,2662599398179,0
1801,4,2662588793476,0
1801,5,2383146214400,0
1811,0,2672956104990,0
1811,1,2672947661238,0
1811,2,2672915023265,0
1811,3,2672900052908,0
1811,4,2672889365505,0
1811,5,2393448495708,0
1821,0,2683256059494,0
1821,1,2683247417873,0
1821,2,2683214886703,0
1821,3,2683200133832,0
1821,4,2683189484170,0
1821,5,2403748686334,0
1831,0,2693553637841,0
1831,1,2693544691271,0
1831,2,2693513150367,0
1831,3,2693497489798,0
1831,4,2693486846506,0
1831,5,2414044897313,0
1841,0,2703862473190,0
1841,1,2703853383580,0
1841,2,2703820742352,0
1841,3,2703806060620,0
1841,4,2703795453157,0
1841,5,2424354779667,0
1851,0,2714171339343,0
1851,1,2714159747629,0
1851,2,2714127078879,0
1851,3,2714112214666,0
1851,4,2714101576953,0
1851,5,2434660778736,0
1861,0,2724466833734,0
1861,1,2724460150841,0
1861,2,2724425907764,0
1861,3,2724411135611,0
1861,4,2724400586560,0
1861,5,2444958333177,0
1871,0,2734770039795,0
1871,1,2734761542441,0
1871,2,2734728739029,0
1871,3,2734714031645,0
1871,4,2734703558330,0
1871,5,2455262479313,0
1881,0,2745070475154,0
1881,1,2745061652107,0
