elapsed_s,adapter,phc_ns,delta_ns
1300,0,33478929485,0
1310,0,33576300049,0
1320,0,33676368625,0
1330,0,33776519394,0
1340,0,33876529408,0
1350,0,33976527687,0
1360,0,34076529286,0
1370,0,34176676638,0
1380,0,34276794330,0
1390,0,34376793675,0
1400,0,34476896045,0
1410,0,34577000568,0
1420,0,34677144152,0
1430,0,34777143109,0
1440,0,34877144698,0
1450,0,34977244578,0
1460,0,35080102285,0
1470,0,35177243089,0
1480,0,35277308735,0
1490,0,35377308042,0
1500,0,35477325793,0
1510,0,35577327284,0
1520,0,35677409809,0
1530,0,35777409197,0
1540,0,35877457289,0
1550,0,35977604699,0
1560,0,36077672853,0
1570,0,36177728757,0
1580,0,36277729020,0
1590,0,36377822784,0
1600,0,36477828428,0
1610,0,36577826355,0
1620,0,36677844020,0
1630,0,36777900573,0
1640,0,36878036811,0
1650,0,36978037141,0
1660,0,37078351907,0
1670,0,37178144972,0
1680,0,37278143136,0
1690,0,37378142892,0
1700,0,37480709741,0
1710,0,37578140769,0
1720,0,37678194554,0
1730,0,37778193776,0
1740,0,37878194704,0
1750,0,37978195124,0
1760,0,38078196668,0
1770,0,38178215559,0
1780,0,38279415853,0
1790,0,38378480272,0
1800,0,38478517755,0
1810,0,38578939421,0
1820,0,38678517865,0
1830,0,38778517269,0
1840,0,38878808381,0
1850,0,38978574304,0
1860,0,39080163428,0
1870,0,39178587101,0
1880,0,39278585662,0
1890,0,39378606132,0
1900,0,39478748965,0
1910,0,39578749778,0
1920,0,39678751348,0
1930,0,39778821485,0
1940,0,39878859818,0
1950,0,39978860343,0
1960,0,40078962923,0
1970,0,40178962567,0
1980,0,40279084227,0
1990,0,40379083874,0
2000,0,40479132147,0
2010,0,40581011134,0
2020,0,40679256875,0
2030,0,40779255489,0
2040,0,40879390115,0
2050,0,40979435462,0
2060,0,41079434502,0
2070,0,41179552728,0
2080,0,41279553133,0
2090,0,41379553698,0
2100,0,41479704240,0
2110,0,41579703477,0
2120,0,41679704409,0
2130,0,41779709783,0
2140,0,41879709256,0
2150,0,41979788802,0
2160,0,42079789125,0
2170,0,42179789370,0
2180,0,42279858201,0
2190,0,42379857991,0
2200,0,42480012920,0
2210,0,42580189994,0
2220,0,42680118956,0
2230,0,42780119535,0
2240,0,42880121206,0
2250,0,42980253408,0
2260,0,43080340649,0
2270,0,43180341925,0
2280,0,43280345084,0
2290,0,43380334726,0
2300,0,43480407606,0
2310,0,43580410800,0
2320,0,43680483446,0
2330,0,43780482910,0
2340,0,43880608277,0
2350,0,43980606034,0
2360,0,44080606545,0
2370,0,44180690374,0
2380,0,44280689544,0
2390,0,44380689763,0
2400,0,44480839712,0
2410,0,44580840023,0
2420,0,44681987370,0
2430,0,44780904402,0
2440,0,44880903016,0
2450,0,44980902374,0
2460,0,45080902028,0
2470,0,45180999027,0
2480,0,45283009396,0
2490,0,45381097259,0
2501,0,45481214840,0
2511,0,45581215693,0
2521,0,45681213835,0
2531,0,45781336990,0
2541,0,45881335636,0
2551,0,45982933864,0
2561,0,46081334560,0
2571,0,46181335315,0
2581,0,46281346316,0
2591,0,46381345264,0
2601,0,46481346376,0
2611,0,46581345868,0
2621,0,46681346139,0
2631,0,46781405017,0
2641,0,46881406495,0
2651,0,46981436140,0
2661,0,47081449944,0
2671,0,47181449193,0
2681,0,47281451334,0
2691,0,47381511817,0
2701,0,47481510298,0
2711,0,47581511248,0
2721,0,47681513171,0
2731,0,47781580726,0
2741,0,47881630432,0
2751,0,47981629927,0
2761,0,48081713424,0
2771,0,48181715516,0
2781,0,48281769877,0
2791,0,48383675993,0
2801,0,48481886575,0
2811,0,48581906480,0
2821,0,48683289457,0
2831,0,48781970524,0
2841,0,48881967672,0
2851,0,48981967453,0
2861,0,49082087204,0
2871,0,49182180337,0
2881,0,49282181642,0
2891,0,49382333578,0
2901,0,49482391809,0
2911,0,49582516569,0
2921,0,49682513399,0
2931,0,49782514034,0
2941,0,49882542935,0
2951,0,49985119774,0
2961,0,50082672896,0
2971,0,50182793273,0
2981,0,50285768116,0
2991,0,50382919113,0
3001,0,50483065925,0
3011,0,50583142696,0
3021,0,50683215615,0
3031,0,50783251224,0
3041,0,50883250204,0
3051,0,50983250538,0
3061,0,51083306733,0
3071,0,51183305851,0
3081,0,51283307472,0
3091,0,51383314077,0
3101,0,51483314792,0
3111,0,51583315822,0
3121,0,51683334442,0
3131,0,51783334855,0
3141,0,51883451140,0
3151,0,51983450687,0
3161,0,52083452169,0
3171,0,52183507516,0
3181,0,52283658632,0
3191,0,52383971107,0
3201,0,52483786071,0
3211,0,52583805037,0
3221,0,52683953446,0
3231,0,52784052891,0
3241,0,52884052297,0
3251,0,52984196798,0
3261,0,53084197314,0
3271,0,53184281123,0
3281,0,53284436958,0
3291,0,53384437070,0
3301,0,53484470430,0
3311,0,53585634115,0
3321,0,53684698762,0
3331,0,53784698384,0
3341,0,53884699213,0
3351,0,53984700693,0
3361,0,54084702290,0
3371,0,54184936717,0
3381,0,54284845045,0
3391,0,54384920911,0
3401,0,54484973131,0
3411,0,54584972215,0
3421,0,54684972500,0
3431,0,54785005602,0
3441,0,54885003272,0
3451,0,54986741282,0
3461,0,55085415327,0
3471,0,55189097386,0
3481,0,55285038053,0
3491,0,55385038392,0
3501,0,55485173301,0
3511,0,55585205415,0
3521,0,55685207121,0
3531,0,55785205773,0
3541,0,55885273299,0
3551,0,55985390604,0
3561,0,56085453095,0
3571,0,56185454152,0
3581,0,56285504070,0
3591,0,56387171052,0
3601,0,56485501954,0
3611,0,56585502896,0
3621,0,56685579645,0
3631,0,56789615705,0
3641,0,56885729793,0
3651,0,56986094920,0
3661,0,57085875583,0
3671,0,57185875710,0
3681,0,57285895494,0
3691,0,57385876072,0
3701,0,57487775054,0
3711,0,57585883533,0
3721,0,57685998615,0
3731,0,57785998858,0
3741,0,57885998300,0
3751,0,57985998328,0
3761,0,58086132802,0
3771,0,58186130089,0
3781,0,58287294612,0
3791,0,58390476519,0
3801,0,58486257347,0
3811,0,58586258172,0
3821,0,58686310601,0
3831,0,58787881029,0
3841,0,58886312020,0
3851,0,58986313475,0
3861,0,59086317660,0
3871,0,59186319533,0
3881,0,59286427076,0
3891,0,59386513344,0
3901,0,59486513940,0
3911,0,59586514818,0
3921,0,59688766503,0
3931,0,59786658584,0
3941,0,59886776856,0
3951,0,59986833324,0
3961,0,60086989919,0
3971,0,60186989674,0
3981,0,60287029647,0
3991,0,60387029020,0
4001,0,60487031012,0
4011,0,60589887959,0
4021,0,60687086202,0
4031,0,60787151169,0
4041,0,60887148724,0
4051,0,60987148024,0
4061,0,61087199488,0
4071,0,61187198804,0
4081,0,61288376254,0
4091,0,61387303906,0
4101,0,61487328983,0
4111,0,61587466010,0
4121,0,61687462927,0
4131,0,61787543294,0
4141,0,61887597443,0
4151,0,61987674254,0
4161,0,62087676217,0
4171,0,62187763213,0
4181,0,62287823870,0
4191,0,62387834717,0
4201,0,62487837771,0
4211,0,62587838408,0
4221,0,62689095212,0
4231,0,62787908395,0
4241,0,62887907704,0
4251,0,62988011187,0
4261,0,63088104184,0
4271,0,63188196754,0
4281,0,63288198438,0
4291,0,63388268532,0
4301,0,63488267760,0
4311,0,63588268696,0
4321,0,63688307852,0
4331,0,63788304683,0
4341,0,63888433621,0
4351,0,63991679427,0
4361,0,64088562821,0
4371,0,64188695698,0
4381,0,64288693435,0
4391,0,64388741035,0
4401,0,64488852735,0
4411,0,64588851960,0
4421,0,64688852508,0
4431,0,64789684618,0
4441,0,64888929433,0
4451,0,64988929543,0
4461,0,65088930271,0
4471,0,65188996982,0
4481,0,65289026350,0
4491,0,65389145727,0
4501,0,65489260066,0
4511,0,65589412136,0
4521,0,65693517049,0
4531,0,65789487864,0
4541,0,65889638716,0
4551,0,65989636405,0
4561,0,66089728587,0
4571,0,66189812507,0
4581,0,66289812113,0
4591,0,66389870285,0
4601,0,66489931684,0
4611,0,66589932346,0
4621,0,66690021110,0
4631,0,66790020870,0
4641,0,66890086566,0
4651,0,66990156116,0
4661,0,67090156138,0
4671,0,67190262397,0
4681,0,67290396836,0
4691,0,67390423755,0
4701,0,67490423787,0
4711,0,67590425233,0
4721,0,67690455226,0
4731,0,67790456159,0
4741,0,67890457042,0
4751,0,67990569297,0
4761,0,68090690678,0
4771,0,68190712288,0
4781,0,68290711394,0
4791,0,68390835990,0
4801,0,68490835306,0
4811,0,68590900424,0
4821,0,68691022108,0
4832,0,68792147687,0
4842,0,68895114556,0
4852,0,68991187474,0
4862,0,69091188370,0
4872,0,69191188467,0
4882,0,69291187505,0
4892,0,69392525715,0
4902,0,69491186629,0
4912,0,69594508445,0
4922,0,69691247182,0
4932,0,69791248057,0
4942,0,69891398633,0
4952,0,69991396726,0
4962,0,70091397393,0
4972,0,70191484270,0
4982,0,70291479993,0
4992,0,70391547558,0
5002,0,70491564356,0
5012,0,70591565845,0
5022,0,70691701294,0
5032,0,70791697986,0
5042,0,70891697441,0
5052,0,70991697863,0
5062,0,71091740544,0
5072,0,71192883259,0
5082,0,71291740458,0
5092,0,71391740094,0
5102,0,71491740810,0
5112,0,71591787891,0
5122,0,71691788284,0
5132,0,71791920273,0
5142,0,71892005634,0
5152,0,71992139390,0
5162,0,72096531018,0
5172,0,72192193246,0
5182,0,72292193459,0
5192,0,72392370149,0
5202,0,72492339434,0
5212,0,72592401321,0
5222,0,72692537828,0
5232,0,72795393905,0
5242,0,72892675314,0
5252,0,72992677143,0
5262,0,73092677859,0
5272,0,73192728364,0
5282,0,73292727313,0
5292,0,73394446372,0
5302,0,73492878079,0
5312,0,73592899270,0
5322,0,73692972142,0
5332,0,73792993885,0
5342,0,73893045761,0
5352,0,73993992397,0
5362,0,74093145455,0
5372,0,74193141331,0
5382,0,74293141457,0
5392,0,74393159526,0
5402,0,74493294314,0
5412,0,74593293919,0
5422,0,74693358413,0
5432,0,74793433826,0
5442,0,74893480285,0
5452,0,74995163035,0
5462,0,75093483740,0
5472,0,75196785959,0
5482,0,75293593992,0
5492,0,75393680781,0
5502,0,75493680231,0
5512,0,75593682916,0
5522,0,75693684123,0
5532,0,75793796928,0
5542,0,75893801906,0
5552,0,75994452294,0
5562,0,76098037358,0
5572,0,76193827039,0
5582,0,76293827592,0
5592,0,76393919028,0
5602,0,76493917114,0
5612,0,76594629732,0
5622,0,76693920302,0
5632,0,76796113318,0
5642,0,76894067678,0
5652,0,76994066477,0
5662,0,77094066335,0
5672,0,77194084206,0
5682,0,77294241197,0
5692,0,77395797185,0
5702,0,77494356760,0
5712,0,77594443758,0
5722,0,77695542411,0
5732,0,77794442624,0
5742,0,77894598320,0
5752,0,77994598893,0
5762,0,78094627835,0
5772,0,78194646197,0
5782,0,78294772387,0
5792,0,78395499074,0
5802,0,78494907523,0
5812,0,78594907336,0
5822,0,78694908456,0
5832,0,78794907470,0
5842,0,78894908120,0
5852,0,78995049347,0
5862,0,79095046803,0
5872,0,79197365997,0
5882,0,79295055840,0
5892,0,79395056788,0
5902,0,79495057412,0
5912,0,79595137768,0
5922,0,79695288976,0
5932,0,79795367664,0
5942,0,79895447183,0
5952,0,79997688510,0
5962,0,80095571553,0
5972,0,80195706036,0
5982,0,80295705817,0
5992,0,80395706715,0
6002,0,80495794932,0
6012,0,80595871959,0
6022,0,80695872602,0
6032,0,80795873251,0
6042,0,80895980412,0
6052,0,80996603399,0
6062,0,81096033132,0
6072,0,81196033020,0
6082,0,81296093335,0
6092,0,81396092435,0
6102,0,81497481882,0
6112,0,81596205515,0
6122,0,81696272710,0
6132,0,81796404235,0
6142,0,81896437709,0
6152,0,81996519793,0
6162,0,82096521354,0
6172,0,82196678087,0
6182,0,82296678963,0
6192,0,82396679989,0
6202,0,82496797321,0
6212,0,82596842726,0
6222,0,82696842644,0
6232,0,82796847352,0
6242,0,82896847545,0
6252,0,82996847895,0
6262,0,83096848047,0
6272,0,83196848765,0
6282,0,83297301881,0
6292,0,83396974339,0
6302,0,83496974115,0
6312,0,83597125094,0
6322,0,83697123931,0
6332,0,83797181985,0
6342,0,83897191718,0
6352,0,83997229669,0
6362,0,84097351256,0
6372,0,84197484206,0
6382,0,84297485673,0
6392,0,84397486128,0
6402,0,84497485708,0
6412,0,84597486512,0
6422,0,84697487555,0
6432,0,84797488633,0
6442,0,84899232359,0
6452,0,84997561184,0
6462,0,85097638225,0
6472,0,85197677003,0
6482,0,85297767067,0
6492,0,85397854071,0
6502,0,85497854940,0
6512,0,85597999949,0
6522,0,85700374293,0
6532,0,85798141704,0
6542,0,85898138849,0
6552,0,85998292649,0
6562,0,86098398544,0
6572,0,86198397766,0
6582,0,86299194199,0
6592,0,86398486757,0
6602,0,86501221780,0
6612,0,86598637764,0
6622,0,86698772212,0
6632,0,86798771517,0
6642,0,86898826154,0
6652,0,86998831904,0
6662,0,87098832349,0
6672,0,87198941650,0
6682,0,87300588644,0
6692,0,87399017153,0
6702,0,87503512949,0
6712,0,87599162430,0
6722,0,87699162187,0
6732,0,87799173958,0
6742,0,87899334479,0
6752,0,88000439592,0
6762,0,88099465220,0
6772,0,88199603073,0
6782,0,88299657885,0
6792,0,88399662567,0
6802,0,88499663742,0
6812,0,88599764922,0
6822,0,88699878336,0
6832,0,88799878577,0
6842,0,88899879955,0
6852,0,89003504267,0
6862,0,89099892124,0
6872,0,89200001253,0
6882,0,89300000334,0
6892,0,89400000849,0
6902,0,89500001040,0
6912,0,89600001620,0
6922,0,89700427282,0
6932,0,89803749947,0
6942,0,89900031605,0
6952,0,90000032631,0
6962,0,90100044120,0
6972,0,90200045925,0
6982,0,90300125844,0
6992,0,90400124854,0
7002,0,90500125921,0
7012,0,90600149858,0
7022,0,90700148507,0
7032,0,90800387854,0
7042,0,90900148510,0
7052,0,91000146510,0
7062,0,91100157547,0
7072,0,91200305662,0
7082,0,91300306999,0
7092,0,91400371320,0
7102,0,91500371661,0
7112,0,91600449204,0
7122,0,91700538997,0
7132,0,91802113376,0
7142,0,91900538869,0
7152,0,92003403604,0
7162,0,92101920416,0
7172,0,92200757485,0
7182,0,92300892575,0
7192,0,92400883346,0
7202,0,92501314093,0
7212,0,92600976670,0
7222,0,92700976051,0
7232,0,92800976702,0
7242,0,92900975901,0
7252,0,93000975007,0
7262,0,93101111384,0
7273,0,93201201187,0
7283,0,93301221182,0
7293,0,93401240695,0
7303,0,93501242516,0
7313,0,93601378644,0
7323,0,93704250823,0
7333,0,93801474093,0
7343,0,93901598785,0
7353,0,94001598516,0
7363,0,94101667690,0
7373,0,94201668968,0
7383,0,94303675656,0
7393,0,94401736444,0
7403,0,94501736050,0
7413,0,94601804515,0
7423,0,94704251823,0
7433,0,94801993109,0
7443,0,94902093605,0
7453,0,95002117886,0
7463,0,95102118933,0
7473,0,95202132332,0
7483,0,95302131366,0
7493,0,95402240994,0
7503,0,95502290292,0
7513,0,95602322102,0
7523,0,95702320378,0
7533,0,95802321607,0
7543,0,95902391324,0
7553,0,96002391770,0
7563,0,96102388560,0
7573,0,96205793606,0
7583,0,96302432369,0
7593,0,96402457301,0
7603,0,96502456451,0
7613,0,96602457587,0
7623,0,96702537638,0
7633,0,96805053183,0
7643,0,96902676761,0
7653,0,97002691607,0
7663,0,97103569784,0
7673,0,97202883851,0
7683,0,97302995778,0
7693,0,97402996382,0
7703,0,97503094576,0
7713,0,97603095400,0
7723,0,97703213831,0
7733,0,97806181245,0
7743,0,97903352518,0
7753,0,98003356328,0
7763,0,98103383374,0
7773,0,98203533022,0
7783,0,98303640959,0
7793,0,98403683742,0
7803,0,98504600235,0
7813,0,98606887020,0
7823,0,98705650609,0
7833,0,98803802196,0
7843,0,98903845590,0
7853,0,99003846421,0
7863,0,99103874456,0
7873,0,99203873332,0
7883,0,99303995164,0
7893,0,99407398647,0
7903,0,99504116927,0
7913,0,99604255099,0
7923,0,99704253794,0
7933,0,99804351830,0
7943,0,99904398428,0
7953,0,100004437443,0
7963,0,100104438281,0
7973,0,100204808191,0
7983,0,100304590770,0
7993,0,100404633735,0
8003,0,100504664822,0
8013,0,100604663941,0
8023,0,100705537079,0
8033,0,100804803890,0
8043,0,100907346303,0
8053,0,101005271244,0
8063,0,101108672861,0
8073,0,101204999164,0
8083,0,101305001753,0
8093,0,101405049474,0
8103,0,101505046283,0
8113,0,101605044752,0
8123,0,101705045350,0
8133,0,101805048047,0
8143,0,101905087766,0
8153,0,102005223700,0
8163,0,102105359097,0
8173,0,102205359405,0
8183,0,102305497495,0
8193,0,102405497579,0
8203,0,102505498094,0
8213,0,102605584030,0
8223,0,102705719220,0
8233,0,102805850535,0
8243,0,102905850010,0
8253,0,103005852967,0
8263,0,103105855600,0
8273,0,103205856412,0
8283,0,103307221258,0
8293,0,103406378165,0
8303,0,103505986222,0
8313,0,103607168680,0
8323,0,103705990653,0
8333,0,103805995458,0
8343,0,103905995444,0
8353,0,104006016511,0
8363,0,104106015677,0
8373,0,104206528449,0
8383,0,104309772575,0
8393,0,104406132383,0
8403,0,104506185221,0
8413,0,104606187008,0
8423,0,104707686683,0
8433,0,104806188238,0
8443,0,104906187156,0
8453,0,105006187400,0
8463,0,105106209477,0
8473,0,105206208321,0
8483,0,105306209962,0
8493,0,105406383283,0
8503,0,105506255721,0
8513,0,105606253490,0
8523,0,105706896147,0
8533,0,105806254873,0
8543,0,105906276203,0
8553,0,106006346089,0
8563,0,106106452155,0
8573,0,106206520407,0
8583,0,106306560749,0
8593,0,106406607712,0
8603,0,106508051965,0
8613,0,106606750265,0
8623,0,106706847002,0
8633,0,106806847904,0
8643,0,106906991823,0
8653,0,107006989404,0
8663,0,107106990384,0
8673,0,107207063790,0
8683,0,107307064299,0
8693,0,107407239251,0
8703,0,107507201604,0
8713,0,107607311535,0
8723,0,107707302285,0
8733,0,107807303141,0
8743,0,107907409633,0
8753,0,108007538387,0
8763,0,108107686142,0
8773,0,108207689078,0
8783,0,108307725217,0
8793,0,108407860489,0
8803,0,108507860830,0
8813,0,108607878491,0
8823,0,108707878416,0
8833,0,108807879433,0
8843,0,108907947423,0
8853,0,109010162162,0
8863,0,109108261447,0
8873,0,109208015929,0
8883,0,109308147936,0
8893,0,109408148984,0
8903,0,109508147496,0
8913,0,109608148713,0
8923,0,109708150039,0
8933,0,109811391638,0
8943,0,109908224554,0
8953,0,110008312563,0
8963,0,110108312151,0
8973,0,110208476075,0
8983,0,110308354868,0
8993,0,110408354813,0
9003,0,110508355545,0
9013,0,110608412029,0
9023,0,110711245178,0
9033,0,110809295461,0
9043,0,110908496795,0
9053,0,111008494066,0
9063,0,111108493796,0
9073,0,111208636613,0
9083,0,111308636200,0
9093,0,111408787294,0
9103,0,111508940934,0
9113,0,111610424235,0
9123,0,111709074776,0
9133,0,111809126275,0
9143,0,111909127528,0
9153,0,112009128401,0
9163,0,112109269933,0
9173,0,112209269678,0
9183,0,112309270054,0
9193,0,112413635455,0
9203,0,112509424389,0
9213,0,112609426533,0
9223,0,112709426661,0
9233,0,112809427593,0
9243,0,112910910221,0
9253,0,113009431978,0
9263,0,113113037376,0
9273,0,113209553818,0
9283,0,113309544805,0
9293,0,113409544041,0
9303,0,113509544051,0
9313,0,113609544904,0
9323,0,113709546786,0
9333,0,113809548448,0
9343,0,113913248221,0
9353,0,114009609796,0
9363,0,114109726158,0
9373,0,114209725450,0
9383,0,114309726088,0
9393,0,114409883291,0
9403,0,114512525441,0
9413,0,114611370913,0
9423,0,114709962876,0
9433,0,114813383522,0
9443,0,114910062592,0
9453,0,115010080867,0
9463,0,115110067524,0
9473,0,115210176075,0
9483,0,115310229407,0
9493,0,115410229115,0
9503,0,115512173469,0
9513,0,115610229320,0
9523,0,115710227428,0
9533,0,115810227515,0
9543,0,115910306952,0
9553,0,116010414219,0
9563,0,116110472521,0
9573,0,116210471655,0
9583,0,116310580139,0
9593,0,116410632329,0
9603,0,116510690599,0
9613,0,116610844334,0
9623,0,116710843395,0
9633,0,116810843810,0
9643,0,116910995366,0
9653,0,117010996449,0
9663,0,117111122179,0
9673,0,117214090841,0
9683,0,117311121597,0
9694,0,117411167983,0
9704,0,117511255501,0
9714,0,117611256134,0
9724,0,117711312994,0
9734,0,117811329417,0
9744,0,117911334425,0
9754,0,118011447968,0
9764,0,118111574783,0
9774,0,118211671496,0
9784,0,118311709544,0
9794,0,118411742952,0
9804,0,118511742442,0
9814,0,118611839769,0
9824,0,118711838922,0
9834,0,118811867351,0
9844,0,118911940143,0
9854,0,119012085535,0
9864,0,119112085207,0
9874,0,119212229516,0
9884,0,119314249835,0
9894,0,119412230494,0
9904,0,119512323308,0
9914,0,119614829201,0
9924,0,119712319666,0
9934,0,119812317739,0
9944,0,119912317720,0
9954,0,120012318946,0
9964,0,120112380031,0
9974,0,120212379331,0
9984,0,120312381587,0
9994,0,120416235955,0
10004,0,120512376494,0
10014,0,120612378718,0
10024,0,120712394476,0
10034,0,120812478811,0
10044,0,120914453309,0
10054,0,121012473779,0
10064,0,121116290314,0
10074,0,121214519032,0
10084,0,121312469630,0
10094,0,121412494892,0
10104,0,121513698729,0
10114,0,121612557722,0
10124,0,121714723249,0
10134,0,121812669151,0
10144,0,121912814900,0
10154,0,122013608529,0
10164,0,122112839445,0
10174,0,122212837113,0
10184,0,122312837475,0
10194,0,122412834259,0
10204,0,122514571479,0
10214,0,122612992462,0
10224,0,122713143414,0
10234,0,122813193874,0
10244,0,122913222120,0
10254,0,123013221180,0
10264,0,123114086727,0
10274,0,123213325638,0
10284,0,123313323868,0
10294,0,123415251900,0
10304,0,123513427225,0
10314,0,123616688517,0
10324,0,123713476211,0
10334,0,123813609692,0
10344,0,123913609254,0
10354,0,124013967695,0
10364,0,124113626130,0
10374,0,124215824301,0
10384,0,124313737397,0
10394,0,124416986098,0
10404,0,124513736464,0
10414,0,124613781114,0
10424,0,124713780757,0
10434,0,124814617779,0
10444,0,124913897885,0
10454,0,125016532790,0
10464,0,125114041467,0
10474,0,125217683267,0
10484,0,125314044072,0
10494,0,125414045279,0
10504,0,125514046113,0
10514,0,125614047116,0
10524,0,125714101101,0
10534,0,125814117704,0
10544,0,125914985367,0
10554,0,126018933458,0
10564,0,126114436652,0
10574,0,126214438390,0
10584,0,126314487998,0
10594,0,126414487273,0
10604,0,126514489068,0
10614,0,126614502602,0
10624,0,126715654995,0
10634,0,126819175004,0
10644,0,126914565868,0
10654,0,127014616951,0
10664,0,127114743094,0
10674,0,127216348997,0
10684,0,127314887750,0
10694,0,127414888407,0
10704,0,127517682423,0
10714,0,127614994375,0
10724,0,127715068564,0
10734,0,127815068056,0
10744,0,127915068853,0
10754,0,128015181375,0
10764,0,128115181147,0
10774,0,128215181726,0
10784,0,128315287421,0
10794,0,128417328164,0
10804,0,128515385207,0
10814,0,128615384840,0
10824,0,128716392900,0
10834,0,128815474266,0
10844,0,128915546009,0
10854,0,129016729148,0
10864,0,129115560254,0
10874,0,129215592367,0
10884,0,129315594318,0
10894,0,129415695078,0
10904,0,129515694595,0
10914,0,129615695820,0
10924,0,129715711736,0
10934,0,129817684753,0
10944,0,129915805149,0
10954,0,130015893542,0
10964,0,130115896051,0
10974,0,130215895976,0
10984,0,130315895954,0
10994,0,130415918016,0
11004,0,130515915636,0
11014,0,130615915126,0
11024,0,130716010661,0
11034,0,130816078755,0
11044,0,130916079586,0
11054,0,131016079687,0
11064,0,131116079873,0
11074,0,131216176098,0
11084,0,131316242682,0
11094,0,131417376195,0
11104,0,131516244796,0
11114,0,131616248138,0
11124,0,131716249359,0
11134,0,131816384339,0
11144,0,131916538388,0
11154,0,132017284470,0
11164,0,132116560057,0
11174,0,132219092204,0
11184,0,132316580464,0
11194,0,132416612808,0
11204,0,132516715513,0
11214,0,132616717575,0
11224,0,132716718026,0
11234,0,132816717647,0
11244,0,132916835206,0
11254,0,133016834488,0
11264,0,133117528190,0
11274,0,133220793259,0
11284,0,133316933918,0
11294,0,133417171080,0
11304,0,133517002007,0
11314,0,133617003171,0
11324,0,133717001724,0
11334,0,133817001139,0
11344,0,133917005237,0
11354,0,134017111270,0
11364,0,134117178973,0
11374,0,134217215493,0
11384,0,134317215962,0
11394,0,134417354864,0
11404,0,134517485138,0
11414,0,134617486603,0
11424,0,134718477549,0
11434,0,134817493710,0
11444,0,134917493417,0
11454,0,135017568843,0
11464,0,135117502625,0
11474,0,135218746851,0
11484,0,135317564326,0
11494,0,135419413338,0
11504,0,135517728728,0
11514,0,135617850244,0
11524,0,135717850114,0
11534,0,135817987770,0
11544,0,135917987162,0
11554,0,136017987937,0
11564,0,136117989636,0
11574,0,136217991133,0
11584,0,136318002279,0
11594,0,136418134449,0
11604,0,136518172735,0
11614,0,136618273421,0
11624,0,136718272733,0
11634,0,136819092764,0
11644,0,136918347053,0
11654,0,137018346871,0
11664,0,137118869042,0
11674,0,137218479658,0
11684,0,137318479197,0
11694,0,137418481664,0
11704,0,137518483265,0
